2Years,age,30_59days,DebtRatio,90days,60_89days,MonthlyIncome,Dependents,Debt
Yes,54,0,0.375436,0,0,4583.0,1,1720.623188
No,48,0,0.44654799999999994,0,0,3750.0,0,1674.5549999999998
No,69,0,0.008855,0,0,3500.0,0,30.9925
No,25,0,291.0,0,0,6452.263399231191,0,1877608.6491762768
Yes,55,0,0.151988,1,0,13000.0,1,1975.844
No,50,0,0.251479,0,0,12000.0,1,3017.748
Yes,50,1,0.16236099999999998,1,0,10334.0,3,1677.8385739999999
No,49,0,0.256432,0,0,4741.0,1,1215.7441119999999
No,52,0,0.014993000000000001,0,0,2000.0,0,29.986
No,34,0,0.24824200000000002,0,0,6400.0,0,1588.7488
Yes,47,1,1.813375,0,1,4500.0,3,8160.1875
No,46,0,0.292123,0,0,7667.0,2,2239.707041
Yes,34,0,0.9590200000000001,0,0,2000.0,0,1918.0400000000002
Yes,37,0,0.005691,0,0,6500.0,0,36.9915
No,31,0,0.004197,1,0,2620.0,2,10.99614
Yes,23,0,0.02114,1,1,1560.0,0,32.9784
No,35,1,0.202949,0,0,4000.0,0,811.7959999999999
No,64,0,0.004832,0,0,5587.0,0,26.996384000000003
No,90,0,0.0,0,0,6452.263399231191,0,0.0
Yes,46,1,0.768675,2,1,3600.0,3,2767.23
No,84,0,0.114952,0,0,2400.0,0,275.8848
Yes,50,2,1896.0,0,0,6452.263399231191,0,12233491.40494234
Yes,43,1,0.696328,0,0,5663.0,0,3943.3054639999996
Yes,42,0,0.0,0,0,6452.263399231191,2,0.0
No,39,0,911.0,0,0,6452.263399231191,0,5878011.956699615
Yes,68,1,0.342754,0,0,7500.0,0,2570.655
No,39,0,0.203597,0,0,9228.0,0,1878.793116
No,77,0,90.0,0,0,6452.263399231191,0,580703.7059308072
Yes,74,0,0.68048,0,0,5501.0,0,3743.32048
Yes,42,1,2449.0,4,3,6452.263399231191,0,15801593.064717187
Yes,71,0,2.022939,0,0,2571.0,0,5200.9761690000005
Yes,31,1,994.0,0,0,6452.263399231191,0,6413549.818835804
Yes,22,1,0.174377,1,1,280.0,0,48.82556
Yes,49,0,0.000174,0,0,11482.0,0,1.997868
Yes,44,0,54.0,2,0,6452.263399231191,0,348422.22355848434
No,50,0,0.41214700000000004,0,0,4000.0,0,1648.5880000000002
Yes,60,0,0.01444,0,0,3600.0,0,51.984
No,48,0,0.302169,0,0,16000.0,6,4834.704000000001
No,62,0,0.755401,0,0,6340.0,0,4789.24234
No,64,0,1962.0,0,1,6452.263399231191,0,12659340.789291598
No,36,0,0.39063000000000003,0,0,20000.0,1,7812.6
Yes,70,0,0.542768,0,0,4500.0,0,2442.456
Yes,48,2,0.488993,0,0,11083.0,1,5419.509419
No,63,0,0.535137,0,0,3770.0,0,2017.4664899999998
No,44,0,0.603306,0,0,3750.0,1,2262.3975
No,40,0,0.30683699999999997,0,0,8000.0,2,2454.696
No,40,1,0.365017,0,1,5333.0,0,1946.6356609999998
No,69,0,0.099525,0,0,8208.0,1,816.9012
No,66,0,48.0,0,0,6452.263399231191,0,309708.6431630972
No,58,1,0.648035,0,0,10000.0,2,6480.35
No,84,0,0.0,0,0,0.0,0,0.0
No,72,0,0.0,0,0,2500.0,0,0.0
No,31,0,0.024993,1,1,3600.0,3,89.9748
No,57,0,0.275041,0,0,11710.0,0,3220.73011
No,75,0,0.067854,0,0,2077.0,0,140.932758
No,44,0,0.468529,0,0,2970.0,0,1391.5311299999998
Yes,46,1,0.831764,4,2,2335.0,3,1942.1689399999998
No,55,0,1768.0,0,0,6452.263399231191,0,11407601.689840745
No,63,1,0.26820700000000003,0,1,7139.0,1,1914.7297730000003
Yes,50,3,0.14147200000000001,0,2,3300.0,3,466.85760000000005
Yes,41,0,0.167653,0,0,1520.0,0,254.83256
No,62,0,0.192841,0,0,5698.0,0,1098.8080180000002
No,64,0,0.106271,0,0,10491.0,0,1114.889061
No,33,0,0.376808,0,0,8916.0,1,3359.6201279999996
Yes,85,0,0.141183,0,0,5800.0,0,818.8614
Yes,39,1,0.191606,0,0,5646.0,3,1081.807476
No,55,0,0.41367299999999996,0,0,11774.0,0,4870.585902
Yes,59,1,0.36004899999999995,0,0,10667.0,0,3840.6426829999996
No,64,0,1307.0,0,0,6452.263399231191,0,8433108.262795167
No,39,0,0.131313,0,0,7820.0,3,1026.8676600000001
Yes,39,2,0.1243,1,0,1785.0,8,221.8755
No,48,0,0.033405000000000004,0,0,45800.0,0,1529.9490000000003
Yes,51,0,0.170409,0,0,4230.0,0,720.83007
No,66,0,0.052989,0,0,5000.0,0,264.945
Yes,47,0,0.220946,0,0,18275.0,0,4037.78815
No,28,1,0.10976099999999998,0,0,2550.0,0,279.89054999999996
No,71,0,0.0020629999999999997,0,0,12600.0,0,25.993799999999997
Yes,38,1,940.0,0,0,6452.263399231191,0,6065127.59527732
No,49,0,0.287802,0,0,6500.0,2,1870.713
No,79,0,0.45646899999999996,0,0,4915.0,0,2243.545135
No,63,0,0.175215,0,0,11288.0,3,1977.8269200000002
No,29,0,0.6443949999999999,0,0,8500.0,1,5477.357499999999
No,68,0,0.216757,0,1,5000.0,0,1083.785
No,44,0,0.509322,0,0,12604.0,2,6419.494488
No,38,0,0.274227,0,0,3332.0,3,913.724364
No,58,0,0.021662999999999998,0,0,5400.0,0,116.9802
No,88,0,0.022481,0,0,1200.0,0,26.9772
Yes,41,1,0.8606090000000001,0,0,15000.0,3,12909.135
Yes,50,0,0.230292,0,0,5644.0,0,1299.768048
No,33,1,0.143104,0,0,8678.0,0,1241.856512
No,51,0,0.18099300000000001,0,0,12121.0,5,2193.816153
Yes,52,4,1.821306,1,1,3200.0,0,5828.1792000000005
No,51,0,0.0036710000000000002,0,0,5720.0,0,20.99812
Yes,35,1,0.179071,2,1,4500.0,3,805.8195000000001
No,41,3,0.149471,1,1,3779.0,2,564.850909
No,53,1,1076.0,0,0,6452.263399231191,0,6942635.417572762
No,38,0,0.241353,0,0,9280.0,3,2239.7558400000003
Yes,48,1,0.096814,3,0,7250.0,2,701.9014999999999
No,26,0,0.71011,0,0,820.0,0,582.2902
No,35,0,0.281046,0,0,10250.0,2,2880.7215
Yes,52,0,0.7497119999999999,0,0,2600.0,1,1949.2512
No,61,0,0.762878,0,0,4600.0,1,3509.2387999999996
Yes,73,0,0.020396,0,0,3333.0,0,67.979868
No,40,0,0.407837,0,0,7936.0,0,3236.594432
No,82,0,0.009177,0,0,3050.0,0,27.989849999999997
Yes,80,0,0.331558,0,0,750.0,0,248.66850000000002
Yes,29,2,0.05954299999999999,1,2,1880.0,0,111.94083999999998
No,53,0,0.48088100000000006,0,0,14749.0,2,7092.513869000001
Yes,54,0,0.352146,0,0,1700.0,0,598.6482
No,49,0,0.281578,0,0,5145.0,0,1448.71881
No,45,0,0.35794899999999996,0,0,7000.0,0,2505.6429999999996
No,62,0,0.18715199999999999,0,0,9884.0,2,1849.810368
No,36,0,0.196151,0,0,1350.0,2,264.80385
No,46,0,0.129609,0,0,8000.0,2,1036.872
No,60,2,0.943875,0,1,11224.0,2,10594.053
No,75,0,0.295823,0,0,13000.0,1,3845.699
No,67,0,1915.0,0,0,6452.263399231191,1,12356084.409527732
No,49,1,3995.0,0,0,6452.263399231191,0,25776792.27992861
No,62,0,0.184004,0,0,3700.0,0,680.8148
Yes,46,0,0.253949,0,0,5000.0,0,1269.745
No,50,0,0.1976,0,0,10500.0,0,2074.8
No,34,0,0.573199,0,0,1290.0,0,739.4267100000001
No,53,0,0.432467,0,0,5500.0,1,2378.5685
No,36,0,0.5661430000000001,0,0,10000.0,0,5661.43
No,34,0,0.10733,0,0,4583.0,0,491.89338999999995
No,49,0,0.0061990000000000005,0,0,5000.0,0,30.995
Yes,45,0,735.0,1,1,6452.263399231191,0,4742413.598434925
Yes,63,1,2582.0,0,0,6452.263399231191,0,16659744.096814936
Yes,28,0,0.26753899999999997,0,0,2750.0,0,735.7322499999999
No,60,2,0.32805700000000004,0,0,11308.0,0,3709.6685560000005
No,67,0,0.238752,0,0,5000.0,0,1193.76
No,26,0,0.0,0,0,900.0,0,0.0
Yes,40,1,3483.0,1,0,6452.263399231191,0,22473233.41952224
No,37,0,0.408994,0,0,3757.0,1,1536.5904580000001
Yes,28,3,0.2,0,1,3294.0,0,658.8000000000001
Yes,23,1,0.074324,0,0,1923.0,0,142.925052
No,59,0,0.410051,0,0,15997.0,1,6559.585847
Yes,29,2,0.38243,0,0,1900.0,1,726.617
No,75,0,0.798539,1,0,2600.0,0,2076.2014
No,58,0,2831.0,0,0,6452.263399231191,0,18266357.6832235
Yes,70,1,0.43295,3,0,12333.0,0,5339.57235
Yes,41,1,0.10916,3,2,5294.0,4,577.8930399999999
Yes,39,5,1.232553,1,2,5000.0,1,6162.765
Yes,46,1,1806.0,1,0,6452.263399231191,0,11652787.69901153
Yes,60,0,0.297702,1,1,1000.0,0,297.702
No,25,0,0.0,1,0,2500.0,0,0.0
No,57,0,0.275273,0,0,2927.0,0,805.724071
No,53,0,0.24177600000000002,0,0,10000.0,2,2417.76
No,72,0,1178.0,0,0,6452.263399231191,0,7600766.284294344
Yes,41,0,259.0,2,2,6452.263399231191,0,1671136.2204008785
No,50,0,0.303652,0,0,3750.0,0,1138.695
No,31,1,0.013328999999999999,0,0,3300.0,0,43.985699999999994
No,51,0,0.01318,0,0,6600.0,2,86.988
No,69,0,0.01932,0,0,1500.0,0,28.98
Yes,57,0,2945.0,0,0,0.0,0,0.0
No,47,0,0.426609,0,0,7350.0,0,3135.5761500000003
No,44,0,0.307598,0,0,3250.0,3,999.6935
No,52,0,0.344532,0,0,5833.0,0,2009.655156
No,51,1,0.043579,0,0,2156.0,0,93.956324
No,48,0,1329.5,0,0,1.0,1,1329.5
No,63,0,0.37404499999999996,0,0,23833.0,0,8914.614484999998
No,68,0,0.412523,0,0,3800.0,1,1567.5874
Yes,30,0,0.02418,1,0,4300.0,1,103.974
No,52,2,0.40324,0,0,15000.0,2,6048.599999999999
No,62,0,0.000102,0,0,9832.0,1,1.002864
No,46,0,0.286059,1,0,8700.0,1,2488.7133
No,78,0,0.060988,0,0,5000.0,0,304.94
No,61,0,0.521918,0,0,7550.0,3,3940.4809
No,46,0,0.342237,0,0,7000.0,3,2395.659
No,29,1,0.0,0,0,4966.0,0,0.0
No,28,0,0.026660000000000003,0,0,3750.0,0,99.97500000000001
No,76,0,0.085461,0,0,900.0,0,76.91489999999999
Yes,48,0,0.362923,0,0,4584.0,0,1663.639032
Yes,47,0,0.47647,0,0,11750.0,2,5598.5225
Yes,62,0,0.260352,0,0,2100.0,0,546.7392
No,58,0,0.33910300000000004,0,0,7221.0,2,2448.6627630000003
No,24,0,0.127574,0,0,1990.0,0,253.87225999999998
No,43,0,0.16305899999999998,0,0,9100.0,2,1483.8368999999998
Yes,74,7,36.0,0,0,6452.263399231191,0,232281.48237232288
No,38,0,0.210029,0,0,2432.0,0,510.790528
No,56,0,0.104643,0,0,4500.0,1,470.8935
No,52,2,0.496313,0,0,9763.0,0,4845.5038190000005
No,71,0,0.5631619999999999,0,0,2833.0,0,1595.4379459999998
No,64,0,0.1504,0,0,13370.0,0,2010.8480000000002
No,65,0,0.238254,0,0,3000.0,1,714.762
Yes,32,0,0.27605999999999997,0,0,6110.0,2,1686.7265999999997
No,42,0,0.24260500000000002,0,0,9533.0,0,2312.7534650000002
Yes,46,2,0.12229300000000001,1,1,3000.0,0,366.879
No,54,0,0.22225300000000003,0,0,11000.0,0,2444.7830000000004
No,50,2,0.238866,0,0,5500.0,1,1313.763
Yes,43,0,0.19677999999999998,0,0,10000.0,0,1967.7999999999997
No,65,0,1996.5,0,0,1.0,0,1996.5
No,34,0,0.40124699999999996,0,0,8500.0,0,3410.5995
No,57,0,0.44056899999999993,0,0,4500.0,0,1982.5604999999996
No,43,0,0.42345299999999997,0,0,4800.0,1,2032.5743999999997
No,69,2,2119.0,0,0,6452.263399231191,0,13672346.142970894
No,37,3,0.347938,0,0,4290.0,0,1492.6540200000002
No,27,0,0.205224,0,0,1875.0,1,384.79499999999996
Yes,41,1,0.329169,0,2,1600.0,2,526.6704
Yes,37,1,0.914642,0,0,4650.0,3,4253.0853
No,72,0,1.452987,0,0,4200.0,0,6102.5454
No,56,0,1558.0,0,0,6452.263399231191,0,10052626.376002196
No,57,0,1588.0,0,0,6452.263399231191,0,10246194.277979132
No,45,1,0.200874,0,0,6635.0,2,1332.79899
Yes,67,0,0.446259,0,0,6000.0,1,2677.554
No,44,0,0.29573499999999997,0,0,9166.0,2,2710.7070099999996
Yes,52,2,0.27997,0,0,2685.0,3,751.7194499999999
No,36,0,362.0,1,1,6452.263399231191,0,2335719.350521691
Yes,78,1,0.563146,0,0,3000.0,0,1689.438
No,65,0,0.11237,0,1,10500.0,1,1179.885
Yes,35,1,0.356215,0,0,3000.0,0,1068.645
No,32,0,0.195894,0,0,11250.0,0,2203.8075000000003
No,47,1,0.09824,1,0,4600.0,1,451.904
No,48,0,0.28008299999999997,0,0,8700.0,0,2436.7221
Yes,51,1,0.608785,0,1,8787.0,2,5349.393795
No,25,0,0.30748200000000003,0,0,1095.0,0,336.69279000000006
No,59,0,0.14707,0,0,17834.0,0,2622.84638
No,40,0,2291.0,0,0,6452.263399231191,1,14782135.447638659
Yes,50,3,0.6948340000000001,0,0,5845.0,2,4061.3047300000003
No,55,0,0.009221,0,0,9000.0,0,82.989
No,44,1,0.46548199999999995,1,0,6300.0,2,2932.5366
No,24,0,0.086517,0,0,3166.0,0,273.912822
No,73,0,0.006246,0,0,1600.0,0,9.993599999999999
No,63,0,0.275326,0,0,1993.0,0,548.724718
No,63,0,0.348984,0,0,5217.0,0,1820.6495280000001
No,72,0,0.085248,0,0,4961.0,0,422.91532800000004
Yes,54,1,413.0,0,0,6452.263399231191,0,2664784.783882482
No,44,0,0.187591,0,0,11700.0,0,2194.8147
No,58,0,0.039223,0,0,5200.0,0,203.9596
Yes,24,1,0.227775,0,1,1900.0,0,432.77250000000004
Yes,57,0,0.47348100000000004,0,0,10595.0,1,5016.5311950000005
Yes,25,0,0.0,0,0,6452.263399231191,1,0.0
Yes,31,0,419.0,4,2,6452.263399231191,0,2703498.364277869
No,65,0,0.210914,0,0,11800.0,0,2488.7852
Yes,31,0,0.417152,0,0,1200.0,0,500.5824
No,59,0,2263.0,0,0,6452.263399231191,0,14601472.072460186
No,45,0,0.723182,0,0,7000.0,0,5062.274
No,65,0,0.094364,0,0,4630.0,1,436.90532
No,79,0,60.0,0,0,6452.263399231191,0,387135.8039538715
No,44,0,0.11026300000000001,0,0,11000.0,0,1212.8930000000003
No,69,0,12.543714,0,0,1200.0,1,15052.4568
No,42,0,884.0,0,0,6452.263399231191,0,5703800.844920373
Yes,33,2,0.500333,2,0,4500.0,3,2251.4985
No,61,0,0.8842780000000001,0,0,1710.0,0,1512.1153800000002
Yes,53,0,0.8105060000000001,0,0,7366.0,2,5970.187196000001
No,27,0,964.0,0,0,6452.263399231191,0,6219981.916858869
No,46,0,3966.0,0,0,0.0,2,0.0
No,41,0,0.19108499999999998,0,0,7200.0,0,1375.812
No,56,0,0.257873,0,0,5556.0,0,1432.7423880000001
No,38,1,0.070796,0,0,20000.0,1,1415.9199999999998
Yes,47,0,0.009561,0,1,2300.0,0,21.9903
No,81,0,0.0,0,0,6452.263399231191,0,0.0
No,32,0,0.0,0,0,3200.0,0,0.0
No,89,0,9.0,0,0,6452.263399231191,0,58070.37059308072
No,54,0,0.13452999999999998,0,0,6072.0,1,816.8661599999999
No,35,0,0.317105,0,0,3799.0,2,1204.6818950000002
Yes,33,4,0.14201,2,0,5900.0,0,837.859
Yes,38,1,0.096029,1,0,7528.0,4,722.9063120000001
No,58,0,0.404478,0,0,11834.0,0,4786.592652
Yes,48,0,0.407869,1,0,2083.0,3,849.5911269999999
Yes,48,2,0.406283,1,1,2800.0,0,1137.5924
No,39,0,0.450532,0,0,4416.0,1,1989.5493119999999
No,74,0,43.0,0,0,6452.263399231191,0,277447.3261669412
Yes,45,0,0.540205,0,0,12000.0,0,6482.460000000001
No,30,0,0.529287,0,0,2833.0,0,1499.470071
No,83,0,19.0,0,0,6452.263399231191,0,122593.00458539263
Yes,71,2,0.950508,2,0,6000.0,0,5703.048
Yes,81,0,0.37505,1,0,2500.0,0,937.625
Yes,44,0,0.540592,0,0,6860.0,0,3708.46112
Yes,42,1,0.622811,2,0,2340.0,1,1457.37774
No,36,0,0.413984,0,0,12084.0,4,5002.5826560000005
Yes,56,3,0.39217399999999997,0,1,5800.0,0,2274.6092
No,53,0,0.584598,0,0,5336.0,0,3119.4149279999997
No,52,0,0.311261,0,0,11250.0,0,3501.68625
No,77,0,0.054278,0,0,8916.0,0,483.942648
No,72,0,94.0,0,0,6452.263399231191,0,606512.7595277319
No,70,0,0.45256199999999996,0,0,1970.0,0,891.5471399999999
No,58,0,58.0,0,0,6452.263399231191,0,374231.2771554091
Yes,58,0,0.13555,0,0,2736.0,0,370.8648
No,37,0,355.0,0,0,6452.263399231191,0,2290553.506727073
No,28,1,0.200782,0,0,2300.0,1,461.79859999999996
Yes,54,1,1.26355,0,0,9261.0,0,11701.73655
Yes,54,3,1718.0,9,7,6452.263399231191,0,11084988.519879187
Yes,55,1,1.3902,0,0,2244.0,1,3119.6088000000004
No,59,0,0.344219,0,0,3000.0,0,1032.657
No,33,0,0.200725,0,0,8000.0,2,1605.8
Yes,63,0,0.7393390000000001,0,0,5416.0,0,4004.2600240000006
No,54,0,0.491821,0,0,6540.0,2,3216.50934
No,39,0,0.407236,0,0,11000.0,3,4479.596
No,56,0,0.16417,0,0,10080.0,1,1654.8336000000002
No,57,0,0.614684,0,0,8675.0,0,5332.3837
Yes,34,1,0.24161100000000002,3,1,4916.0,0,1187.7596760000001
Yes,42,0,0.0,0,2,4000.0,2,0.0
No,41,0,0.6726340000000001,0,0,4300.0,3,2892.3262000000004
No,30,0,0.691235,0,0,4300.0,1,2972.3105
Yes,48,1,1.687516,0,1,3900.0,3,6581.3124
No,54,0,0.14426,0,0,10896.0,3,1571.85696
No,77,0,0.005332,0,0,6000.0,0,31.992
Yes,47,5,0.487992,0,1,3122.0,3,1523.511024
No,41,0,0.091144,5,0,4256.0,2,387.908864
Yes,70,0,2.0,1,0,6452.263399231191,0,12904.526798462382
No,58,4,1.195652,0,0,2253.0,0,2693.8039559999997
Yes,57,1,133.0,1,0,6452.263399231191,0,858151.0320977485
Yes,57,5,0.71487,7,1,12951.0,2,9258.28137
No,45,0,27.0,0,0,6452.263399231191,0,174211.11177924217
No,66,0,0.684864,0,0,2820.0,0,1931.3164800000002
Yes,41,0,0.303195,0,0,4600.0,1,1394.697
No,51,0,0.310302,0,0,7250.0,2,2249.6895
No,54,0,0.274545,0,0,3900.0,1,1070.7255
No,74,1,4.0,0,0,6452.263399231191,0,25809.053596924765
No,41,0,0.0,0,0,6452.263399231191,0,0.0
No,59,0,1743.0,0,0,6452.263399231191,0,11246295.104859967
No,63,0,0.367139,0,0,2750.0,0,1009.63225
Yes,52,0,0.5845229999999999,0,0,6305.0,0,3685.417514999999
No,46,0,1994.0,0,0,6452.263399231191,0,12865813.218066996
No,68,0,0.11314600000000001,0,0,22333.0,0,2526.889618
No,66,0,0.127245,0,0,3952.0,0,502.87224
Yes,43,0,0.539717,0,1,8333.0,1,4497.461761
Yes,57,1,0.125969,0,0,4000.0,5,503.876
No,51,0,2627.0,0,0,6452.263399231191,0,16950095.949780338
Yes,28,0,0.40660100000000005,0,0,3029.0,0,1231.5944290000002
No,48,0,5483.0,0,0,0.0,0,0.0
No,28,0,0.580916,0,0,1309.0,0,760.419044
No,63,0,0.22971399999999997,0,0,4300.0,0,987.7701999999999
No,72,0,0.14715999999999999,0,0,4083.0,2,600.8542799999999
No,54,0,0.093039,0,0,10500.0,0,976.9095
No,63,0,0.662905,0,0,3455.0,0,2290.3367749999998
Yes,53,1,0.193602,2,0,4813.0,1,931.806426
No,35,0,0.8692549999999999,0,0,5330.0,0,4633.12915
No,66,0,1866.0,0,0,0.0,0,0.0
No,35,2,0.16705,0,0,5650.0,1,943.8325
No,47,0,3243.0,0,0,6452.263399231191,0,20924690.203706753
No,56,0,0.206717,0,0,4614.0,0,953.7922380000001
No,54,0,857.0,0,0,6452.263399231191,0,5529589.733141131
No,52,0,0.152402,0,0,2289.0,0,348.848178
Yes,45,0,2461.0,1,0,6452.263399231191,0,15879020.225507962
Yes,44,0,0.9675370000000001,0,2,1416.0,2,1370.032392
No,54,0,0.37880199999999997,0,0,12000.0,1,4545.624
Yes,33,1,0.9483469999999999,3,5,4626.0,0,4387.053222
No,51,0,0.22294,0,0,5108.0,4,1138.77752
Yes,50,0,0.409026,0,0,3500.0,4,1431.591
Yes,42,0,0.016559,1,0,8333.0,4,137.98614700000002
No,34,0,0.25308200000000003,0,0,1540.0,2,389.74628000000007
No,76,0,0.0,0,0,2000.0,0,0.0
No,51,0,0.258288,0,0,11099.0,2,2866.7385120000004
Yes,34,0,177.0,0,0,6452.263399231191,0,1142050.6216639208
No,62,0,4143.0,0,0,6452.263399231191,0,26731727.263014827
No,47,0,0.242725,0,0,7250.0,2,1759.75625
Yes,53,0,1.4937280000000002,0,0,5500.0,0,8215.504
Yes,28,0,0.2876,0,0,4015.0,0,1154.7140000000002
Yes,36,3,146.0,1,0,6452.263399231191,0,942030.4562877539
Yes,37,2,598.0,0,0,6452.263399231191,1,3858453.5127402525
No,49,1,0.314114,0,0,6000.0,3,1884.684
No,84,1,0.009470999999999999,0,0,3272.0,0,30.989111999999995
Yes,28,0,0.41358999999999996,0,0,20500.0,1,8478.595
No,46,0,0.247944,0,0,4254.0,0,1054.753776
No,53,0,3648.0,0,0,6452.263399231191,0,23537856.880395386
No,41,0,3318.0,0,0,6452.263399231191,1,21408609.95864909
No,66,0,0.6209520000000001,0,0,4600.0,0,2856.3792000000003
Yes,59,3,0.775678,5,2,11166.0,0,8661.220548
Yes,41,0,5655.0,0,0,6452.263399231191,1,36487549.52265239
No,56,0,0.5892350000000001,0,0,6000.0,1,3535.4100000000003
Yes,67,1,0.371314,0,0,2000.0,0,742.6279999999999
No,69,0,0.327074,0,0,3833.0,1,1253.674642
No,64,0,0.749305,0,0,6118.0,0,4584.24799
No,47,0,0.314773,0,0,5800.0,2,1825.6834000000001
Yes,40,0,0.123688,0,0,10000.0,0,1236.88
Yes,34,1,0.591411,1,1,3166.0,2,1872.407226
No,68,0,0.204265,0,0,3000.0,0,612.795
No,38,0,1.129948,0,0,2500.0,2,2824.87
No,52,0,0.566371,0,0,9800.0,3,5550.435799999999
No,26,0,0.193903,3,1,2000.0,0,387.806
No,44,0,0.25844,0,0,8500.0,0,2196.7400000000002
No,42,0,0.29489499999999996,0,0,6130.0,3,1807.7063499999997
No,66,0,0.246588,0,0,17583.0,1,4335.756804
Yes,43,1,2887.0,0,0,6452.263399231191,0,18627684.43358045
No,78,0,0.221823,0,0,1667.0,0,369.778941
No,62,3,0.192545,0,0,3084.0,0,593.80878
No,28,0,0.058439,2,0,2600.0,2,151.9414
No,38,0,0.41717,0,0,2480.0,1,1034.5816
Yes,25,98,0.0,98,98,6452.263399231191,0,0.0
No,35,0,0.678534,0,0,2892.0,2,1962.320328
No,49,0,2304.0,0,0,6452.263399231191,0,14866014.871828664
Yes,56,0,1.5220639999999999,0,0,1336.0,0,2033.4775039999997
No,39,0,0.40181300000000003,0,0,7500.0,0,3013.5975000000003
No,29,0,0.077292,0,0,10000.0,0,772.92
Yes,33,1,0.20822600000000002,0,0,3500.0,4,728.791
No,40,0,0.735695,0,0,2935.0,1,2159.2648249999997
No,41,0,0.730283,0,0,6250.0,0,4564.26875
No,61,0,0.463775,0,0,4333.0,0,2009.537075
No,53,0,0.322048,0,0,14000.0,2,4508.672
No,68,0,0.376015,0,0,1600.0,0,601.624
Yes,40,6,0.6594260000000001,1,2,7733.0,2,5099.341258
No,38,0,0.0,0,0,5600.0,2,0.0
No,48,1,0.24053200000000002,0,0,5333.0,0,1282.7571560000001
No,67,0,0.085983,0,0,5000.0,0,429.915
No,72,0,0.028486,0,0,2000.0,0,56.972
No,26,0,0.10654100000000001,0,0,3500.0,1,372.8935
Yes,68,0,0.495975,0,0,1614.0,0,800.50365
No,75,0,0.00933,0,0,3000.0,0,27.99
Yes,24,98,0.0,98,98,6452.263399231191,0,0.0
No,46,0,0.310552,0,0,7827.0,3,2430.690504
Yes,27,0,18.0,1,0,6452.263399231191,0,116140.74118616144
No,49,2,0.21419699999999997,0,2,9705.0,4,2078.781885
No,68,0,1037.0,0,0,6452.263399231191,0,6690997.145002745
No,30,0,0.896349,0,0,3916.0,3,3510.102684
Yes,50,0,0.134455,0,0,8500.0,0,1142.8674999999998
Yes,48,0,0.198374,0,0,7500.0,1,1487.805
Yes,61,4,0.33779699999999996,1,0,5600.0,0,1891.6631999999997
Yes,42,0,1804.0,1,1,6452.263399231191,0,11639883.172213068
No,64,0,0.22862600000000002,0,0,6783.0,1,1550.7701580000003
No,37,0,0.42143500000000006,0,0,1100.0,2,463.5785000000001
Yes,62,0,0.171957,0,0,4000.0,0,687.828
No,62,0,0.755074,0,0,4335.0,0,3273.24579
No,56,0,0.667111,0,0,5250.0,0,3502.33275
No,52,0,0.194384,0,0,8724.0,0,1695.806016
No,66,0,121.0,0,0,6452.263399231191,0,780723.8713069741
No,58,0,0.714205,0,0,8869.0,2,6334.284145
Yes,64,0,0.778148,0,0,4200.0,1,3268.2216
No,39,0,0.0,0,0,4174.0,0,0.0
No,60,0,0.001212,0,0,3299.0,0,3.998388
No,63,1,0.40824299999999997,0,1,6380.0,0,2604.5903399999997
No,60,0,0.220942,0,0,3819.0,0,843.777498
No,42,0,0.306321,0,0,1850.0,2,566.69385
No,40,0,0.014925,0,0,200.0,2,2.9850000000000003
Yes,34,1,984.0,1,3,6452.263399231191,2,6349027.184843492
Yes,52,0,0.329283,1,0,3209.0,2,1056.669147
No,53,0,0.368358,0,0,5833.0,0,2148.632214
Yes,65,98,0.012215,98,98,1800.0,0,21.987000000000002
Yes,68,0,0.18396700000000002,3,0,5500.0,0,1011.8185000000001
No,59,0,1.040107,0,0,5210.0,0,5418.957469999999
No,46,0,0.49882600000000005,0,0,11500.0,3,5736.499000000001
No,59,0,0.26903299999999997,0,0,12083.0,0,3250.7257389999995
No,47,0,0.132889,0,0,2550.0,0,338.86695000000003
No,62,0,949.0,0,0,6452.263399231191,0,6123197.965870401
No,31,0,0.235159,0,0,4800.0,2,1128.7632
No,46,1,0.370802,0,0,12000.0,3,4449.624
Yes,38,1,0.346777,0,0,2900.0,3,1005.6533000000001
Yes,43,0,0.127344,0,1,20000.0,0,2546.88
Yes,44,1,0.104742,2,1,5250.0,0,549.8955
Yes,58,0,80.0,2,0,6452.263399231191,0,516181.07193849527
No,69,0,1287.0,0,0,6452.263399231191,0,8304062.994810543
Yes,50,0,0.191391,1,1,1300.0,2,248.8083
No,46,0,0.22560500000000003,0,0,6568.0,2,1481.7736400000001
Yes,42,2,1.682057,7,1,1710.0,3,2876.31747
Yes,51,98,0.0,98,98,800.0,0,0.0
No,48,0,0.47330500000000003,0,0,5000.0,0,2366.525
Yes,34,0,0.6470279999999999,0,0,1900.0,0,1229.3531999999998
Yes,49,3,0.952642,6,2,4750.0,2,4525.0495
Yes,28,1,556.0,0,0,6452.263399231191,0,3587458.4499725425
No,41,0,0.40791700000000003,0,0,4218.0,0,1720.593906
No,55,1,0.5693199999999999,0,0,4132.0,0,2352.4302399999997
Yes,40,2,0.34428000000000003,0,0,11083.0,2,3815.6552400000005
No,63,0,2578.0,0,0,6452.263399231191,0,16633935.043218011
No,52,0,0.24982100000000002,0,0,5583.0,1,1394.750643
No,52,0,1.231449,0,0,2600.0,0,3201.7674
